,ID_float,dt_float,lat_float,lon_float,kd_380_Xing,kd_412_Xing,kd_490_Xing,PAR_0,zpd_PAR,kd_PAR,kd_490_it,kd_412_it,aot_869,angstrom,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,Kd_490_Aus,sat_dt,weigth,new_kd_Aus,sat_name,a_490,bb_490,nw_490,a_412,bb_412,nw_412,new_kd_490_Lee_indiv,new_kd_412_Lee_indiv,zenith_angle,rrs_412,rrs_490,aot_862,Rrs_410,Rrs_486,Rrs_551,Rrs_671,new_kd_490_Lee_global,new_kd_412_Lee_global,TOTANGSTR_Merra,TOTEXTTAU_Merra,TOTSCATAU_Merra,PS_Merra,lat_Merra,lon_Merra,dt_Merra,tau_mol_490,tau_mol_412,w_490,w_412,a_aer,tau_aer_490,tau_aer_412,t_dir_490,t_dir_412,t_tot_490,t_tot_412,f_490,f_412,D0_490,D0_412,kd_490_f,kd_412_f
4486,6902902,2022-04-14 09:33:59.039996267+00:00,34.76770333,30.24874667,0.053529531,0.040993822,0.035403575,354.9996097,17.6483862,0.056662405,0.031755331,0.036789699,,0.251097835,,0.005236392,,,,,,,,,0.173910225,0.03391739,738625.4438,0.000176545,0.027466659,viirsjn,0.025747758,0.002313768,0.610264213,0.04189352,0.004167565,0.699043042,0.029523726,0.052912467,26.85829743,0.009071855,0.008184772,0.2339851,0.00492529,0.004553131,0.00131969,0.000191783,0.029621395,0.050445207,1.18646884,0.087904051,0.081005357,101871.9531,35.0,30.0,738625.4167,0.153886282,0.316223662,0.803496026,0.654099741,0.666666667,0.203044437,0.194394384,0.670259878,0.564192077,0.8509098,0.758542348,0.787697918,0.743784547,1.137069696,1.14041075,0.03190791,0.052528557
4487,6902902,2022-04-16 09:32:58.559998418+00:00,34.76489333,30.24551833,0.064384388,,0.044897309,558.9575349,8.944741557,0.111797529,0.033247389,,0.071829165,1.58592611,0.003625168,0.004071418,0.003944334,0.003808523,0.001826088,0.001360783,0.001055584,5.39e-05,0.000143392,0.000161834,0.231206891,0.038566666,738627.3455,0.000176545,0.033398564,terra,0.026516951,0.002011533,0.6898878,0.050291782,0.003718332,0.767276918,0.032212521,0.060480879,33.74657894,0.006717301,0.006894324,,,,,,0.031398733,0.062202738,0.373553276,0.185114548,0.170274645,101464.5469,35.0,30.0,738627.375,0.153845613,0.314959021,0.880987066,0.825736334,0.666666667,0.028952417,0.021992084,0.80264677,0.666822436,0.903239882,0.820664912,0.88863079,0.812539231,1.202013473,1.20158418,0.034291622,0.064897699
4488,3902124,2022-04-18 13:43:58.080004605+00:00,-20.56515667,-19.7368,0.024832821,,,,,,,,0.026291666,1.833946171,0.019656001,0.013716334,0.010560001,0.008091334,0.002590334,0.001919668,0.001548334,0.000252334,0.000177668,0.000209001,0.022758009,0.022466666,738629.6059,0.004249804,0.021317959,aqua,0.016971818,0.002559841,0.54211651,0.011727049,0.00449727,0.634382757,0.021091104,0.014591928,36.41098274,0.034236276,0.01380298,,,,,,0.019650265,0.012190441,0.722171187,0.04697071,0.044596594,101556.6641,-20.5,-20.0,738629.5417,0.153854808,0.315244964,0.873465354,0.770667444,0.666666667,0.009193669,0.006689517,0.816604775,0.670301332,0.906017484,0.819687778,0.901312381,0.817752015,1.238077816,1.234269506,0.024181714,0.020025182
4489,3902124,2022-04-18 13:43:58.080004605+00:00,-20.56515667,-19.7368,0.024832821,,,,,,,,,1.123933368,,0.012646392,,,,,,,,,0.026260976,0.021504347,738629.6229,0.004249804,0.019861048,viirs,0.017613263,0.002479851,0.569392958,0.013233084,0.004413455,0.660096864,0.020105636,0.014309001,39.77507622,0.03004685,0.012880581,0.043495832,0.017144086,0.007529788,0.001562175,9.57e-05,0.02078561,0.014514297,0.722171187,0.04697071,0.044596594,101556.6641,-20.5,-20.0,738629.5417,0.153854808,0.315244964,0.873465354,0.770667444,0.666666667,0.023053359,0.018971572,0.79438999,0.647355536,0.897398922,0.807413695,0.885213889,0.801764375,1.289178538,1.280488825,0.025903611,0.022596196
4490,3902124,2022-04-18 13:43:58.080004605+00:00,-20.56515667,-19.7368,0.024832821,,,,,,,,,1.691862878,,0.010077315,,,,,,,,,0.037508105,0.017268571,738629.6604,0.004249804,0.017299561,viirsjn,,,,,,,,,49.01822694,0.023721286,0.009839122,0.028779999,0.013562458,0.005964058,0.000781487,1.13e-05,,,0.722171187,0.04697071,0.044596594,101556.6641,-20.5,-20.0,738629.5417,0.153854808,0.315244964,0.873465354,0.770667444,0.666666667,0.011067713,0.008253963,0.777652351,0.610623459,0.885243989,0.78282398,0.878461036,0.780026512,1.484969346,1.452701409,,
4491,6902902,2022-04-20 09:49:58.079996552+00:00,34.70628333,30.29117333,0.057079337,0.033344465,0.026565542,,,,0.032604506,0.040120638,,0.359276141,,0.006668356,,,,,,,,,0.15565852,0.041343477,738631.5021,0.000176545,0.033268622,viirsjn,0.028945813,0.00320534,0.440517953,0.047178331,0.005393504,0.540151177,0.035189458,0.062828507,36.61530815,0.010441184,0.010110381,0.035713332,0.005674356,0.005618639,0.001895914,0.00027787,0.035240982,0.060668688,0.814190388,0.074435264,0.06822814,101777.5469,34.5,30.0,738631.4583,0.153876858,0.315930613,0.834333404,0.724489374,0.666666667,0.02915385,0.027393204,0.796099811,0.651985115,0.89859527,0.810319808,0.885938128,0.804602218,1.240287289,1.236313184,0.039876666,0.064995253
4492,6902902,2022-04-20 09:49:58.079996552+00:00,34.70628333,30.29117333,0.057079337,0.033344465,0.026565542,,,,0.032604506,0.040120638,,0.886708551,,0.007302126,,,,,,,,,0.123644135,0.035248888,738631.4688,0.000176545,0.02955429,viirs,0.027030387,0.003031055,0.465847657,0.034192651,0.005166346,0.563901036,0.029835379,0.038010557,29.012287,0.013827432,0.010239469,0.03887826,0.007571601,0.005722876,0.001809365,0.000179131,0.031669034,0.041644287,0.814190388,0.074435264,0.06822814,101777.5469,34.5,30.0,738631.4583,0.153876858,0.315930613,0.834333404,0.724489374,0.666666667,0.023560651,0.020203153,0.816361489,0.680882446,0.908293279,0.827135986,0.898786227,0.82318078,1.148905969,1.152951614,0.03453777,0.045379019
4493,6902902,2022-04-20 09:49:58.079996552+00:00,34.70628333,30.29117333,0.057079337,0.033344465,0.026565542,,,,0.032604506,0.040120638,0.070913042,0.682587002,0.007197479,0.006728001,0.006161168,0.005422584,0.002361044,0.001788584,0.001442751,5.18e-05,0.000200274,0.000210251,0.137113004,0.034649999,738631.467,0.000176545,0.029422645,aqua,0.024228187,0.002572027,0.539548148,0.031329214,0.004505761,0.633187203,0.029490229,0.040249401,28.67282445,0.013158842,0.009688048,,,,,,0.028026814,0.037511995,0.814190388,0.074435264,0.06822814,101777.5469,34.5,30.0,738631.4583,0.153876858,0.315930613,0.834333404,0.724489374,0.666666667,0.047960344,0.042607325,0.794496276,0.66454745,0.9009109,0.819315056,0.881881078,0.811101231,1.146525546,1.15057663,0.03072713,0.041230886
4494,6902902,2022-04-20 09:49:58.079996552+00:00,34.70628333,30.29117333,0.057079337,0.033344465,0.026565542,,,,0.032604506,0.040120638,,0.169931877,,0.006265448,,,,,,,,,0.147002417,0.036165216,738631.4354,0.000176545,0.02905611,viirsjn,0.026459528,0.002617722,0.539404067,0.036606104,0.004592191,0.634404653,0.030098836,0.045128366,24.05107623,0.011467295,0.009021397,0.118395649,0.00625461,0.005033876,0.001530131,0.000186445,0.030192029,0.043537113,0.814190388,0.074435264,0.06822814,101777.5469,34.5,30.0,738631.4583,0.153876858,0.315930613,0.834333404,0.724489374,0.666666667,0.107559693,0.104436877,0.751043523,0.631073846,0.886791902,0.80388283,0.846921946,0.785032125,1.110674386,1.116982732,0.032295357,0.046017784
4495,6902902,2022-04-20 09:49:58.079996552+00:00,34.70628333,30.29117333,0.057079337,0.033344465,0.026565542,,,,0.032604506,0.040120638,0.03967826,0.376539184,0.007578918,0.006872834,0.006602668,0.005857168,0.002118783,0.001604001,0.001375914,0.000111479,9.23e-05,8.38e-05,0.121933187,0.026660869,738631.3976,0.000176545,0.024331909,terra,0.02145484,0.002443412,0.567948436,0.028660205,0.004328472,0.659121875,0.025830654,0.034788079,23.83001912,0.013821192,0.010401025,,,,,,0.024057907,0.033288565,0.814190388,0.074435264,0.06822814,101777.5469,34.5,30.0,738631.4583,0.153876858,0.315930613,0.834333404,0.724489374,0.666666667,0.031978696,0.029957652,0.816133973,0.6851455,0.909589704,0.830552162,0.897255069,0.824927719,1.103862338,1.111370126,0.02638038,0.03666263
4496,5906868,2022-04-21 09:44:03.840004872+00:00,25.90028,35.90439333,0.052019972,0.044208891,0.035185768,1578.096786,14.67248489,0.068154781,0.034294495,0.040185451,,,,0.007410623,,,,,,,,,0.144734385,0.040263635,738632.4521,0.0,0.033549247,viirs,0.029953357,0.00369508,0.382132404,0.036510192,0.006061581,0.480618428,0.031856822,0.039027323,22.68491074,0.015196312,0.011274842,0.081741665,0.008323156,0.006269112,0.002216268,0.000261546,0.034659369,0.044133282,0.298366934,0.214356244,0.198507324,100889.1016,26.0,35.625,738632.4167,0.15378817,0.313172764,0.894689497,0.849582676,0.666666667,,,,,,,,,,,,
4497,6902902,2022-04-22 09:43:03.359996976+00:00,34.69520333,30.38269167,0.046226529,0.035475246,0.024743238,,,,0.029656528,0.035755822,,0.342800054,,,,,,,,,,,,,738633.4438,0.000176545,,viirs,,,,,,,,,24.36408715,,,0.320899992,,,,,,,0.530655444,0.149206683,0.137753442,101597.8906,34.5,30.625,738633.375,0.153858924,0.315372937,0.868346381,0.792018355,0.666666667,0.264409478,0.249152107,0.63181409,0.538097558,0.84817212,0.766368715,0.744912588,0.702139254,1.123078027,1.127322672,,
4498,6902902,2022-04-22 09:43:03.359996976+00:00,34.69520333,30.38269167,0.046226529,0.035475246,0.024743238,,,,0.029656528,0.035755822,,0.664820455,,0.007138817,,,,,,,,,0.148593919,0.04352653,738633.4771,0.000176545,0.03535426,viirsjn,0.030094072,0.003485042,0.40516293,0.043448033,0.005776962,0.504297534,0.035832565,0.056275028,30.3066043,0.012159624,0.010578009,0.133489793,0.006626776,0.005880042,0.002072205,0.000384327,0.035898379,0.0546274,0.530655444,0.149206683,0.137753442,101597.8906,34.5,30.625,738633.375,0.153858924,0.315372937,0.868346381,0.792018355,0.666666667,0.091698063,0.081714653,0.752444826,0.631318459,0.88828545,0.806680966,0.847075482,0.782612316,1.16421455,1.166709551,0.039093293,0.057431271
4499,6902902,2022-04-22 09:43:03.359996976+00:00,34.69520333,30.38269167,0.046226529,0.035475246,0.024743238,,,,0.029656528,0.035755822,0.15205217,0.442508385,0.007067251,0.006880546,0.006125479,0.005085251,0.002236084,0.001741918,0.001486481,0.000164001,0.00021261,0.000183044,0.126449574,0.036269564,738633.3872,0.000176545,0.03163689,terra,0.026508543,0.002640175,0.525621389,0.032573958,0.004600616,0.62013234,0.031716593,0.039479736,24.16370709,0.012921196,0.009082665,,,,,,0.030273782,0.038439065,0.530655444,0.149206683,0.137753442,101597.8906,34.5,30.625,738633.375,0.153858924,0.315372937,0.868346381,0.792018355,0.666666667,0.118001099,0.109286287,0.742325012,0.627857915,0.886865204,0.807708699,0.83702124,0.777332119,1.112490183,1.118516692,0.032427662,0.041580381
4500,6904226,2022-04-22 13:09:07.199995818+00:00,57.33837217,20.140009,0.592107557,,,987.7470039,3.603212395,0.277530129,,0.439703543,,0.952378763,,0.001357334,,,,,,,,,1.698115974,0.146342219,738633.4812,0.003271739,0.182823023,viirsjn,0.114193397,0.003670172,0.384725749,0.303685146,0.005566726,0.523343102,0.148440443,0.390596137,46.2555348,0.001642396,0.002892106,0.023106521,0.000872401,0.001546885,0.001496668,0.000304088,0.149512633,0.393377536,0.949852586,0.069460623,0.063771322,102012.5,57.5,20.0,738633.5417,0.153900312,0.316659938,0.82268933,0.697771206,0.666666667,0.013492903,0.011439113,0.784983581,0.622187781,0.889207273,0.789852751,0.882790329,0.787726295,1.417035704,1.393340971,0.167016886,0.430893304
4501,6904226,2022-04-22 13:09:07.199995818+00:00,57.33837217,20.140009,0.592107557,,,987.7470039,3.603212395,0.277530129,,0.439703543,,1.242422254,,0.001252436,,,,,,,,,1.831283375,0.160082605,738633.4479,0.003271739,0.151546855,viirs,0.128786968,0.003402239,0.415023655,0.231195942,0.005266957,0.553129182,0.157061271,0.282501626,45.07522219,0.002044147,0.002373123,0.034278723,0.001086783,0.001269023,0.001323201,0.00028591,0.16668419,0.300469089,0.949852586,0.069460623,0.063771322,102012.5,57.5,20.0,738633.5417,0.153900312,0.316659938,0.82268933,0.697771206,0.666666667,0.016992002,0.013699085,0.785059202,0.626370773,0.89000091,0.792687784,0.88208809,0.79018598,1.390242487,1.370109133,0.183775052,0.323979978
4502,6904226,2022-04-22 13:09:07.199995818+00:00,57.33837217,20.140009,0.592107557,,,987.7470039,3.603212395,0.277530129,,0.439703543,0.026327272,1.412173941,0.001181218,0.000992175,0.001059479,0.001261751,0.001390084,0.001266175,0.001179918,0.000275305,0.00026061,0.000257827,1.849699164,0.149016663,738633.4635,0.003271739,0.133125446,aqua,0.118814183,0.003124719,0.444114287,0.196827823,0.004870146,0.585812044,0.151917642,0.252462472,45.40270814,0.002221556,0.002362404,,,,,,0.153447364,0.256409873,0.949852586,0.069460623,0.063771322,102012.5,57.5,20.0,738633.5417,0.153900312,0.316659938,0.82268933,0.697771206,0.666666667,0.011722589,0.00917674,0.789867605,0.628715845,0.891502875,0.793760862,0.885995577,0.792072116,1.398350632,1.377005662,0.17051334,0.277739246
4503,6903093,2022-04-22 17:29:28.320003525+00:00,19.65351367,-112.1742778,,,0.027883518,,,,0.025601511,,0.062308694,1.049052037,0.010084092,0.007948641,0.006809914,0.005738334,0.002203834,0.001600183,0.00125461,0.000101918,0.000160262,0.000169131,0.091560263,0.027499999,738633.7344,0.046730038,0.024801044,terra,0.020099313,0.002222486,0.624405303,0.020218147,0.004022911,0.709185637,0.024390594,0.025448071,27.29329242,0.018198782,0.010095561,,,,,,0.022768065,0.022864688,,,,,0.0,0.0,0.0,,,,,0.666666667,0.03416014,0.028479163,,,,,,,,,,
4504,6904184,2022-04-24 11:20:58.560004458+00:00,36.20543833,-14.259155,0.126412386,0.103512463,0.075302574,,,,0.069975665,0.102939059,,1.007517059,,0.004676479,,,,,,,,,0.250909315,0.051429786,738635.5938,0.005062924,0.043142121,viirsjn,0.035347536,0.003060249,0.46140349,0.056151765,0.005150834,0.565599215,0.042514525,0.07312748,29.33168172,0.00835701,0.007881723,0.039695832,0.004514376,0.004328214,0.001740827,0.000226937,0.042177486,0.070283,0.597673774,0.101136573,0.094439894,101461.2969,36.0,-14.375,738635.5,0.153845288,0.314948932,0.871493178,0.785705577,0.666666667,0.022469309,0.018867954,0.816896917,0.681876995,0.909109189,0.828528775,0.898568541,0.822997361,1.152120099,1.155894577,0.044250381,0.070859342
4505,6904184,2022-04-24 11:20:58.560004458+00:00,36.20543833,-14.259155,0.126412386,0.103512463,0.075302574,,,,0.069975665,0.102939059,,0.518442474,,0.004665227,,,,,,,,,0.238505904,0.050533332,738635.5563,0.005062924,0.041587519,viirs,0.037372369,0.003055404,0.462135249,0.05250878,0.005144585,0.566286278,0.041004724,0.057955348,23.94550824,0.008933075,0.007437466,0.081857574,0.004830789,0.004082313,0.001734251,0.00018742,0.043701309,0.064172182,0.597673774,0.101136573,0.094439894,101461.2969,36.0,-14.375,738635.5,0.153845288,0.314948932,0.871493178,0.785705577,0.666666667,0.061077201,0.055826577,0.790442405,0.666514942,0.902612856,0.824157741,0.875726952,0.80872254,1.106952025,1.113841857,0.044751605,0.064216731
4506,6904184,2022-04-24 11:20:58.560004458+00:00,36.20543833,-14.259155,0.126412386,0.103512463,0.075302574,,,,0.069975665,0.102939059,0.072685712,0.511545884,0.006972436,0.006122092,0.005602561,0.004423441,0.002289441,0.001778349,0.001564501,0.000193653,0.000106241,0.000169044,0.164110681,0.045227272,738635.5156,0.005062924,0.038992215,terra,0.032054989,0.002803687,0.49496685,0.034509482,0.004818295,0.592116232,0.038091907,0.041905691,24.3754651,0.012772729,0.007963671,,,,,,0.037132909,0.041069954,0.597673774,0.101136573,0.094439894,101461.2969,36.0,-14.375,738635.5,0.153845288,0.314948932,0.871493178,0.785705577,0.666666667,0.054220599,0.049618712,0.795783722,0.670155622,0.904162371,0.825560713,0.880133643,0.811758132,1.109746178,1.116524722,0.038684283,0.043910435
4507,6903575,2022-04-24 11:23:59.999997986+00:00,71.74444667,-10.06435167,0.116910512,0.097622732,0.080089969,485.2992335,9.805907981,0.101979338,0.082035353,0.094744188,,0.485925051,,0.006495501,,,,,,,,,0.215567045,0.064399998,738635.5271,0.003271739,0.060506787,viirsjn,0.042957669,0.004397425,0.32109921,0.045477974,0.006947848,0.419310817,0.059012461,0.065961013,58.76010262,0.013981572,0.009338175,0.236649994,0.007624501,0.005137001,0.002534001,0.000559001,0.059201444,0.064957499,0.597673774,0.101136573,0.094439894,101461.2969,36.0,-14.375,738635.5,0.153845288,0.314948932,0.871493178,0.785705577,0.666666667,0.179847186,0.165315678,0.525491779,0.396119682,0.784072585,0.661205906,0.670208077,0.599086727,1.687045909,1.635043064,0.079890218,0.085718475
4508,6902902,2022-04-26 09:28:56.639996993+00:00,34.750955,30.63929,0.050014679,,0.029819802,,,,0.027625496,,,0.245472974,,0.008408534,,,,,,,,,0.102366723,0.035404444,738637.4604,0.000176545,0.029860729,viirs,0.026955323,0.003441626,0.410274023,0.032966864,0.005737253,0.507787916,0.029023557,0.03570984,26.10898753,0.015928461,0.011672838,0.200206972,0.008753637,0.006539546,0.00208674,0.000301468,0.031292749,0.039841533,0.840898633,0.186916634,0.176979557,101219.7109,35.0,30.625,738637.375,0.153821172,0.314199018,0.859191787,0.742628146,0.666666667,0.17428577,0.167023698,0.693924525,0.585138042,0.868685883,0.782042703,0.798820999,0.748217507,1.130408,1.134626451,0.034360954,0.043914715
4509,6902902,2022-04-26 09:28:56.639996993+00:00,34.750955,30.63929,0.050014679,,0.029819802,,,,0.027625496,,,0.462269099,,0.007914572,,,,,,,,,0.104147484,0.033885713,738637.4229,0.000176545,0.027457671,viirsjn,0.024784446,0.002868575,0.492233882,0.029913106,0.004948388,0.588738691,0.027589883,0.035239476,21.39711595,0.015141484,0.010572107,0.154652377,0.008324287,0.005945001,0.00172262,0.000235525,0.027865423,0.034752012,0.840898633,0.186916634,0.176979557,101219.7109,35.0,30.625,738637.375,0.153821172,0.314199018,0.859191787,0.742628146,0.666666667,0.119112357,0.109938164,0.745918952,0.634108421,0.8878636,0.807563615,0.840127866,0.785211727,1.09368803,1.100441162,0.030243778,0.038363024
4510,6902902,2022-04-26 09:28:56.639996993+00:00,34.750955,30.63929,0.050014679,,0.029819802,,,,0.027625496,,0.157156518,0.494487551,0.007613084,0.008233001,0.007415584,0.006253921,0.00256574,0.001923334,0.001620783,0.000196262,0.000218918,0.000219305,0.097809172,0.031503999,738637.4427,0.000176545,0.027174528,aqua,0.023215935,0.002817563,0.492529254,0.031985971,0.004851872,0.588018488,0.027717736,0.040461238,23.21755579,0.013881824,0.011090641,,,,,,0.026161698,0.037656794,0.840898633,0.186916634,0.176979557,101219.7109,35.0,30.625,738637.375,0.153821172,0.314199018,0.859191787,0.742628146,0.666666667,0.118383773,0.108657029,0.743644492,0.631208546,0.886678585,0.805729825,0.838685522,0.783399752,1.105685604,1.111705007,0.028784864,0.040952815
4511,6902902,2022-04-26 09:28:56.639996993+00:00,34.750955,30.63929,0.050014679,,0.029819802,,,,0.027625496,,,0.614714333,,0.007004058,,,,,,,,,0.116694418,0.030182856,738637.4937,0.000176545,0.025068216,viirsjn,0.023188612,0.002461093,0.573732754,0.033296685,0.004380805,0.665016501,0.026931446,0.042011125,33.59171466,0.012031245,0.009685764,0.111722854,0.006582629,0.005448458,0.001450858,0.000186172,0.027294321,0.040805793,0.840898633,0.186916634,0.176979557,101219.7109,35.0,30.625,738637.375,0.153821172,0.314199018,0.859191787,0.742628146,0.666666667,0.078948834,0.070967324,0.756210607,0.629780541,0.887588865,0.8016638,0.851982981,0.785591842,1.199963522,1.199732589,0.03077871,0.045202913
4512,3902125,2022-04-26 09:36:00.000002013+00:00,-20.41614667,-34.52647667,0.040035909,0.031777504,0.033211619,93.23620992,12.17586646,0.082129679,0.032922755,0.031924976,0.061115998,1.004558371,0.016441392,0.011664418,0.009387392,0.00738974,0.002546751,0.001883584,0.001494957,0.000236001,0.000163418,0.000167305,0.038228331,0.024291666,738637.5191,0.004249804,0.022666797,terra,0.018082168,0.002522665,0.550105628,0.013838217,0.00444486,0.641862782,0.023952353,0.019975933,43.19577463,0.028995551,0.012762503,,,,,,0.021697376,0.015570135,0.840898633,0.186916634,0.176979557,101219.7109,35.0,30.625,738637.375,0.153821172,0.314199018,0.859191787,0.742628146,0.666666667,0.034371381,0.028877187,0.772483303,0.62462754,0.887906425,0.79406351,0.870005309,0.786621639,1.348995284,1.334427644,0.027795823,0.024397443
4513,6902902,2022-04-28 09:46:56.640003024+00:00,34.78047667,30.75852667,0.050081386,0.035191636,,,,,,0.036111244,,0.594709139,,0.007772001,,,,,,,,,0.108115676,0.033836363,738639.4312,0.000176545,0.028628738,viirs,0.026190471,0.003050691,0.462849187,0.034270752,0.005197585,0.560511812,0.027827077,0.036780148,21.41359158,0.013879519,0.010640365,0.233368744,0.007605413,0.00596291,0.00183194,0.000219758,0.029620227,0.040463141,0.924687028,0.161981374,0.151648492,101140.8828,35.0,30.625,738639.4167,0.153813303,0.313954326,0.841365313,0.716731877,0.666666667,0.166783808,0.150443339,0.708667255,0.607239228,0.872711179,0.791602057,0.812029537,0.76710163,1.097241645,1.102761068,0.03208462,0.043524145
4514,6903094,2022-05-01 16:53:02.399995256+00:00,22.9465175,-110.4121973,0.189087409,0.147903063,0.097146832,1041.947013,7.187053951,0.13913907,0.086647393,0.12918571,,0.370157197,,0.004895001,,,,,,,,,0.751057236,0.09165185,738642.8146,0.0,0.078617986,viirs,0.064051481,0.006678885,0.211413997,0.107538408,0.009482154,0.307241125,0.06448094,0.109447056,8.396941929,0.008029099,0.009514147,0.086755553,0.004316385,0.005167693,0.003619761,0.000468385,0.076731659,0.134586298,,,,,0.0,0.0,0.0,,,,,0.666666667,0.070387183,0.066011738,,,,,,,,,,
4515,3902124,2022-05-03 17:39:59.039998280+00:00,-20.25979,-19.594135,0.024158784,0.019360593,,183.2187503,26.86511552,0.037222993,,0.014317096,,0.976000038,,,,,,,,,,,,,738644.6354,0.004249804,,viirs,,,,,,,,,46.50738452,,,0.199999995,,,,,,,0.387590617,0.061498933,0.058828764,101791.875,-20.5,-19.375,738644.7083,0.153878288,0.315975089,0.914698647,0.855249647,0.666666667,0.115240798,0.097300386,0.676371308,0.548557466,0.859335199,0.763256754,0.787086702,0.718706337,1.398444621,1.380943555,,
4516,6902907,2022-05-03 20:37:58.080002592+00:00,-7.097583333,-130.28288,0.041016019,,0.029929628,,,,0.029324658,,,0.50870005,,0.007018728,,,,,,,,,0.130694274,0.036745454,738644.9562,0.018107798,0.029768886,viirsjn,0.026674455,0.00291407,0.484549018,0.031558115,0.005004123,0.582181439,0.032702186,0.040757978,41.36522784,0.014513232,0.009972896,0.143499996,0.007957455,0.005573092,0.001727637,0.000298001,0.032838393,0.040033818,0.405714303,0.087475911,0.085603848,101498.7891,-7.0,-130.0,738644.8333,0.153849031,0.315065313,0.933794913,0.870365519,0.666666667,0.107661909,0.098572902,0.705785963,0.576291787,0.874311215,0.781938728,0.807247981,0.737003765,1.306320141,1.296807442,0.038652087,0.047414182
4517,6902907,2022-05-03 20:37:58.080002592+00:00,-7.097583333,-130.28288,0.041016019,,0.029929628,,,,0.029324658,,0.182881814,0.380140054,0.008020957,0.006950418,0.006279479,0.005482175,0.002250349,0.001645044,0.001346088,0.000130957,0.000201584,0.000242349,0.120032966,0.030295651,738644.9184,0.018107798,0.026459242,aqua,0.022480181,0.002399559,0.578328039,0.026745857,0.004267965,0.668466281,0.027512717,0.034480984,31.06524729,0.014605493,0.009741807,,,,,,0.02611247,0.031805592,0.405714303,0.087475911,0.085603848,101498.7891,-7.0,-130.0,738644.8333,0.153849031,0.315065313,0.933794913,0.870365519,0.666666667,0.147089837,0.137707804,0.703754324,0.589440048,0.879943468,0.796068437,0.7997722,0.740438914,1.17335311,1.175107419,0.02919272,0.036444572
4518,6902902,2022-05-04 09:43:03.359996976+00:00,34.73244,30.99399333,0.0530005,0.036103703,0.029288355,408.1971317,12.40057946,0.080641393,0.028639381,0.037143268,0.124766664,0.796355043,0.009046001,0.008997715,0.008140858,0.006987144,0.002990287,0.002317144,0.001884572,0.000219144,0.000290287,0.000308751,0.098018139,0.034885713,738645.4774,0.000176545,0.029610003,aqua,0.023871291,0.00323949,0.428379818,0.030274079,0.005438346,0.524606251,0.029324506,0.039426326,28.25506423,0.016440182,0.012412304,,,,,,0.027621756,0.03645865,0.522044837,0.221133366,0.20827435,101092.4531,34.5,31.25,738645.375,0.153808469,0.313803994,0.886731814,0.809996061,0.666666667,0.079058133,0.068862364,0.767692424,0.647634323,0.895173808,0.815842659,0.857590355,0.793822579,1.144059653,1.147996134,0.031016351,0.040997726
4519,6901775,2022-05-05 10:30:00+00:00,37.01015333,19.16979,0.050505799,0.038476255,0.028913417,1114.27464,17.43538393,0.05735463,0.024100488,0.035379665,,0.962575039,,0.003479834,,,,,,,,,0.295488151,0.050516665,738646.5187,0.000176545,0.042186617,viirsjn,0.035716386,0.002894708,0.487790088,0.602592602,0.004884833,0.596398664,0.043326662,0.713286601,31.38035596,0.000723715,0.007372177,0.169408329,0.000385168,0.004020501,0.001594168,0.000310501,0.042901386,0.714624132,0.433257461,0.302694499,0.281464398,102184.2578,37.0,19.375,738646.4583,0.153917457,0.317193096,0.884471579,0.820465054,0.666666667,0.098356787,0.083238362,0.744161844,0.625603854,0.886532842,0.805246987,0.839406967,0.776909277,1.175453572,1.177057803,0.045385548,0.715036054
4520,6901775,2022-05-05 10:30:00+00:00,37.01015333,19.16979,0.050505799,0.038476255,0.028913417,1114.27464,17.43538393,0.05735463,0.024100488,0.035379665,0.151707996,1.301045864,0.002939479,0.004445914,0.004721479,0.004565546,0.002173653,0.001731566,0.001392251,0.000106251,0.000219566,0.000224697,0.243156955,0.041416666,738646.5052,0.000176545,0.034930117,aqua,0.028283815,0.002575083,0.538907852,0.074307507,0.004483583,0.636319282,0.034443913,0.09314903,28.29842186,0.005467667,0.008293727,,,,,,0.033000306,0.091773645,0.433257461,0.302694499,0.281464398,102184.2578,37.0,19.375,738646.4583,0.153917457,0.317193096,0.884471579,0.820465054,0.666666667,0.071990871,0.057452662,0.773700039,0.653445143,0.896817419,0.81810841,0.862717453,0.798726838,1.144141914,1.148062574,0.035306958,0.090457102
4521,6902902,2022-05-06 09:33:59.039996267+00:00,34.6133,31.04578167,,0.039995761,0.030230829,,,,0.029460565,0.039594687,,1.041980037,,0.008945044,,,,,,,,,0.08512324,0.031365217,738647.4687,0.000176545,0.026861126,viirs,0.024460843,0.003208606,0.440069545,0.030282797,0.005422934,0.537219789,0.026225033,0.032723394,25.78165173,0.016389043,0.011994798,0.05679111,0.009028469,0.006758827,0.001958171,0.000203423,0.028061426,0.036082985,,,,,0.0,0.0,0.0,,,,,0.666666667,0.031526154,0.026315467,,,,,,,,,,
